lat,lon,name,admin1,admin2,cc
40.9297,-72.7423,Calverton,Suffolk,011933,US
40.7997,-72.797,Center Moriches,Suffolk,011934,US
41.0139,-72.4803,Cutchogue,Suffolk,011935,US
40.993,-72.179,East Hampton,Suffolk,011937,US
41.1264,-72.3419,East Marion,Suffolk,011939,US
40.809,-72.7538,East Moriches,Suffolk,011940,US
40.8297,-72.7283,Eastport,Suffolk,011941,US
40.8428,-72.5813,East Quogue,Suffolk,011942,US
41.1039,-72.3674,Greenport,Suffolk,011944,US
40.8726,-72.5202,Hampton Bays,Suffolk,011946,US
40.9223,-72.6371,Jamesport,Suffolk,011947,US
40.9674,-72.554,Laurel,Suffolk,011948,US
40.8421,-72.8002,Manorville,Suffolk,011949,US
40.8064,-72.8566,Mastic,Suffolk,011950,US
40.7657,-72.8537,Mastic Beach,Suffolk,011951,US
40.9943,-72.5363,Mattituck,Suffolk,011952,US
40.8782,-72.9525,Middle Island,Suffolk,011953,US
41.0459,-71.944,Montauk,Suffolk,011954,US
40.8095,-72.8229,Moriches,Suffolk,011955,US
40.9915,-72.4759,New Suffolk,Suffolk,011956,US
41.1437,-72.2879,Orient,Suffolk,011957,US
41.0392,-72.4666,Peconic,Suffolk,011958,US
40.8226,-72.6012,Quogue,Suffolk,011959,US
40.8086,-72.7064,Remsenburg,Suffolk,011960,US
40.9018,-72.8881,Ridge,Suffolk,011961,US
40.9305,-72.2707,Sagaponack,Suffolk,011962,US
40.982,-72.3067,Sag Harbor,Suffolk,011963,US
41.064,-72.3366,Shelter Island,Suffolk,011964,US
41.084,-72.3559,Shelter Island Heights,Suffolk,011965,US
40.8015,-72.8676,Shirley,Suffolk,011967,US
40.9043,-72.4103,Southampton,Suffolk,011968,US
40.8843,-72.3895,Southampton,Suffolk,011969,US
40.9365,-72.5773,South Jamesport,Suffolk,011970,US
41.0555,-72.429,Southold,Suffolk,011971,US
40.8195,-72.7054,Speonk,Suffolk,011972,US
40.8678,-72.8822,Upton,Suffolk,011973,US
40.9396,-72.2425,Wainscott,Suffolk,011975,US
40.9209,-72.3491,Water Mill,Suffolk,011976,US
40.818,-72.6699,Westhampton,Suffolk,011977,US
40.8295,-72.6473,Westhampton Beach,Suffolk,011978,US
40.837,-72.9174,Yaphank,Suffolk,011980,US
41.6516,-74.7007,Monticello,Sullivan,012701,US
41.4912,-74.9152,Barryville,Sullivan,012719,US
41.6693,-74.894,Bethel,Sullivan,012720,US
41.5644,-74.4304,Bloomingburg,Sullivan,012721,US
41.5901,-74.3821,Burlingham,Sullivan,012722,US
41.7673,-75.0563,Callicoon,Sullivan,012723,US
41.8368,-74.9466,Callicoon Center,Sullivan,012724,US
41.9657,-74.5293,Claryville,Sullivan,012725,US
41.692,-74.9741,Cochecton,Sullivan,012726,US
41.6548,-74.9827,Cochecton Center,Sullivan,012727,US
41.5328,-74.8968,Eldred,Sullivan,012732,US
41.7273,-74.6154,Fallsburg,Sullivan,012733,US
41.7349,-74.7345,Ferndale,Sullivan,012734,US
41.8782,-75.0343,Fremont Center,Sullivan,012736,US
41.4858,-74.7995,Glen Spey,Sullivan,012737,US
41.6545,-74.5833,Glen Wild,Sullivan,012738,US
41.8807,-74.5127,Grahamsville,Sullivan,012740,US
41.8391,-75.0534,Hankins,Sullivan,012741,US
41.7143,-74.7263,Harris,Sullivan,012742,US
41.5309,-74.8516,Highland Lake,Sullivan,012743,US
41.7629,-75.0306,Hortonville,Sullivan,012745,US
41.7356,-74.6743,Hurleyville,Sullivan,012747,US
41.7784,-74.9196,Jeffersonville,Sullivan,012748,US
41.6874,-74.8358,Kauneonga Lake,Sullivan,012749,US
41.7296,-74.9611,Kenoza Lake,Sullivan,012750,US
41.6838,-74.6724,Kiamesha Lake,Sullivan,012751,US
41.6782,-74.9949,Lake Huntington,Sullivan,012752,US
41.7962,-74.7484,Liberty,Sullivan,012754,US
41.8778,-74.827,Livingston Manor,Sullivan,012758,US
41.7789,-74.6614,Loch Sheldrake,Sullivan,012759,US
41.8644,-75.0942,Long Eddy,Sullivan,012760,US
41.681,-74.8028,Mongaup Valley,Sullivan,012762,US
41.6918,-74.5358,Mountain Dale,Sullivan,012763,US
41.5921,-75.0107,Narrowsburg,Sullivan,012764,US
41.8492,-74.6127,Neversink,Sullivan,012765,US
41.8142,-74.9824,North Branch,Sullivan,012766,US
41.8448,-75.0071,Obernburg,Sullivan,012767,US
41.8517,-74.7359,Parksville,Sullivan,012768,US
41.6515,-74.4362,Phillipsport,Sullivan,012769,US
41.4511,-74.841,Pond Eddy,Sullivan,012770,US
41.6134,-74.5872,Rock Hill,Sullivan,012775,US
41.9609,-74.9346,Roscoe,Sullivan,012776,US
41.5691,-74.7241,Forestburgh,Sullivan,012777,US
41.6615,-74.8178,Smallwood,Sullivan,012778,US
41.7042,-74.6444,South Fallsburg,Sullivan,012779,US
41.6215,-74.4507,Summitville,Sullivan,012781,US
41.7285,-74.8341,Swan Lake,Sullivan,012783,US
41.7143,-74.5841,Thompsonville,Sullivan,012784,US
41.719,-74.7554,Westbrookville,Sullivan,012785,US
41.6485,-74.8654,White Lake,Sullivan,012786,US
41.8002,-74.8286,White Sulphur Springs,Sullivan,012787,US
41.7708,-74.5928,Woodbourne,Sullivan,012788,US
41.717,-74.5815,Woodridge,Sullivan,012789,US
41.5877,-74.5039,Wurtsboro,Sullivan,012790,US
41.8032,-74.8888,Youngsville,Sullivan,012791,US
41.5226,-74.9329,Yulan,Sullivan,012792,US
42.0556,-76.1519,Apalachin,Tioga,013732,US
42.0695,-76.3983,Barton,Tioga,013734,US
42.3074,-76.192,Berkshire,Tioga,013736,US
42.2063,-76.3322,Candor,Tioga,013743,US
42.2281,-76.1625,Newark Valley,Tioga,013811,US
42.0301,-76.354,Nichols,Tioga,013812,US
42.1138,-76.2528,Owego,Tioga,013827,US
42.3945,-76.1865,Richford,Tioga,013835,US
42.0395,-76.4004,Smithboro,Tioga,013840,US
42.0562,-76.348,Tioga Center,Tioga,013845,US
42.3029,-76.3897,Willseyville,Tioga,013864,US
42.1149,-76.5366,Lockwood,Tioga,014859,US
42.2467,-76.4899,Spencer,Tioga,014883,US
42.0172,-76.5333,Waverly,Tioga,014892,US
42.4861,-76.2872,Dryden,Tompkins,013053,US
42.4851,-76.3835,Etna,Tompkins,013062,US
42.4998,-76.3636,Freeville,Tompkins,013068,US
42.5855,-76.3633,Groton,Tompkins,013073,US
42.5542,-76.2927,Mc Lean,Tompkins,013102,US
42.3765,-76.3668,Brooktondale,Tompkins,014817,US
42.4406,-76.4966,Ithaca,Tompkins,014850,US
42.4607,-76.5054,Ithaca,Tompkins,014851,US
42.4451,-76.4672,Ithaca,Tompkins,014852,US
42.4474,-76.4837,Ithaca,Tompkins,014853,US
42.5084,-76.6149,Jacksonville,Tompkins,014854,US
42.3621,-76.592,Newfield,Tompkins,014867,US
42.4025,-76.3608,Slaterville Springs,Tompkins,014881,US
42.5645,-76.5375,Lansing,Tompkins,014882,US
42.521,-76.6681,Trumansburg,Tompkins,014886,US
41.9697,-74.0668,Kingston,Ulster,012401,US
41.927,-73.9974,Kingston,Ulster,012402,US
41.8083,-74.2353,Accord,Ulster,012404,US
42.0406,-74.1551,Bearsville,Ulster,012409,US
42.074,-74.453,Big Indian,Ulster,012410,US
41.8752,-74.0436,Bloomington,Ulster,012411,US
42.0048,-74.2658,Boiceville,Ulster,012412,US
42.095,-74.2717,Chichester,Ulster,012416,US
41.9076,-73.9893,Connelly,Ulster,012417,US
41.8467,-74.1038,Cottekill,Ulster,012419,US
41.6698,-74.3801,Cragsmoor,Ulster,012420,US
41.7218,-74.4141,Ellenville,Ulster,012428,US
41.8279,-73.9651,Esopus,Ulster,012429,US
42.0437,-73.9474,Glasco,Ulster,012432,US
42.0053,-74.1532,Glenford,Ulster,012433,US
41.7281,-74.5201,Greenfield Park,Ulster,012435,US
41.8167,-74.1311,High Falls,Ulster,012440,US
42.1443,-74.4899,Highmount,Ulster,012441,US
41.9327,-74.0687,Hurley,Ulster,012443,US
41.7939,-74.3035,Kerhonkson,Ulster,012446,US
42.0733,-74.2123,Lake Hill,Ulster,012448,US
41.9918,-73.9924,Lake Katrine,Ulster,012449,US
42.0987,-73.9354,Malden On Hudson,Ulster,012453,US
42.0357,-74.0002,Mount Marion,Ulster,012456,US
42.0435,-74.2485,Mount Tremper,Ulster,012457,US
41.759,-74.3804,Napanoch,Ulster,012458,US
41.875,-74.2734,Olivebridge,Ulster,012461,US
42.0848,-74.3154,Phoenicia,Ulster,012464,US
42.1331,-74.4802,Pine Hill,Ulster,012465,US
41.8948,-73.9767,Port Ewen,Ulster,012466,US
41.8403,-74.0306,Rifton,Ulster,012471,US
41.8402,-74.073,Rosendale,Ulster,012472,US
42.0176,-74.0079,Ruby,Ulster,012475,US
42.0738,-73.9797,Saugerties,Ulster,012477,US
42.1363,-74.3774,Shandaken,Ulster,012480,US
41.9767,-74.2119,Shokan,Ulster,012481,US
41.6639,-74.4245,Spring Glen,Ulster,012483,US
41.8616,-74.1697,Stone Ridge,Ulster,012484,US
41.8338,-74.0626,Tillson,Ulster,012486,US
41.8651,-73.9948,Ulster Park,Ulster,012487,US
41.7606,-74.3535,Wawarsing,Ulster,012489,US
42.1087,-73.9346,West Camp,Ulster,012490,US
41.9973,-74.1049,West Hurley,Ulster,012491,US
41.7953,-73.9809,West Park,Ulster,012493,US
41.9673,-74.2871,West Shokan,Ulster,012494,US
42.0849,-74.2407,Willow,Ulster,012495,US
42.0348,-74.112,Woodstock,Ulster,012498,US
41.6749,-74.0557,Clintondale,Ulster,012515,US
41.6576,-74.1672,Gardiner,Ulster,012525,US
41.7167,-73.9928,Highland,Ulster,012528,US
41.6056,-73.988,Marlboro,Ulster,012542,US
41.6535,-73.9772,Milton,Ulster,012547,US
41.6503,-74.1036,Modena,Ulster,012548,US
41.7464,-74.1092,New Paltz,Ulster,012561,US
41.6412,-74.0781,Plattekill,Ulster,012568,US
41.6337,-74.3779,Walker Valley,Ulster,012588,US
41.616,-74.1439,Wallkill,Ulster,012589,US
43.3115,-73.6448,Glens Falls,Warren,012801,US
43.329,-73.6818,Queensbury,Warren,012804,US
43.7165,-73.7825,Adirondack,Warren,012808,US
43.4839,-73.8817,Athol,Warren,012810,US
43.6148,-74.0249,Bakers Mills,Warren,012811,US
43.5766,-73.6714,Bolton Landing,Warren,012814,US
43.6989,-73.7205,Brant Lake,Warren,012815,US
43.6451,-73.8066,Chestertown,Warren,012817,US
43.4718,-73.6393,Cleverdale,Warren,012820,US
43.5156,-73.7001,Diamond Point,Warren,012824,US
43.7463,-73.5282,Hague,Warren,012836,US
43.586,-73.9165,Johnsburg,Warren,012843,US
43.4754,-73.6272,Kattskill Bay,Warren,012844,US
43.4167,-73.6975,Lake George,Warren,012845,US
43.3165,-73.8228,Lake Luzerne,Warren,012846,US
43.6978,-73.986,North Creek,Warren,012853,US
43.7237,-74.0873,North River,Warren,012856,US
43.7312,-73.8193,Pottersville,Warren,012860,US
43.6754,-73.9325,Riparius,Warren,012862,US
43.6978,-73.5071,Silver Bay,Warren,012874,US
43.4214,-73.9495,Stony Creek,Warren,012878,US
43.5003,-73.792,Warrensburg,Warren,012885,US
43.6313,-73.9364,Wevertown,Warren,012886,US
42.9808,-73.3522,Eagle Bridge,Washington,012057,US
43.2381,-73.4641,Argyle,Washington,012809,US
43.0466,-73.3814,Cambridge,Washington,012816,US
43.6435,-73.4326,Clemons,Washington,012819,US
43.4614,-73.4033,Comstock,Washington,012821,US
43.1837,-73.4268,Cossayuna,Washington,012823,US
43.4285,-73.4784,Fort Ann,Washington,012827,US
43.2653,-73.5822,Fort Edward,Washington,012828,US
43.3776,-73.2978,Granville,Washington,012832,US
43.0947,-73.503,Greenwich,Washington,012834,US
43.5248,-73.2518,Hampton,Washington,012837,US
43.3493,-73.4049,Hartford,Washington,012838,US
43.3149,-73.5746,Hudson Falls,Washington,012839,US
43.6392,-73.5071,Huletts Landing,Washington,012841,US
43.1001,-73.5246,Middle Falls,Washington,012848,US
43.4508,-73.3031,Middle Granville,Washington,012849,US
43.4525,-73.341,North Granville,Washington,012854,US
43.756,-73.4123,Putnam Station,Washington,012861,US
43.1828,-73.3327,Salem,Washington,012865,US
43.1106,-73.3231,Shushan,Washington,012873,US
43.5531,-73.3864,Whitehall,Washington,012887,US
43.2291,-76.7146,Red Creek,Wayne,013143,US
43.0934,-76.7565,Savannah,Wayne,013146,US
43.1344,-76.7656,South Butler,Wayne,013154,US
43.2227,-76.9821,Alton,Wayne,014413,US
43.0855,-76.8725,Clyde,Wayne,014433,US
43.2354,-77.1376,East Williamson,Wayne,014449,US
43.0777,-76.9896,Lyons,Wayne,014489,US
43.0784,-77.3372,Macedon,Wayne,014502,US
43.1546,-77.1863,Marion,Wayne,014505,US
43.0519,-77.0946,Newark,Wayne,014513,US
43.1964,-76.9152,North Rose,Wayne,014516,US
43.2291,-77.3088,Ontario,Wayne,014519,US
43.2259,-77.3058,Ontario Center,Wayne,014520,US
43.0622,-77.2218,Palmyra,Wayne,014522,US
43.2836,-77.142,Pultneyville,Wayne,014538,US
43.1448,-76.8608,Rose,Wayne,014542,US
43.2217,-77.0514,Sodus,Wayne,014551,US
43.2546,-76.9835,Sodus Point,Wayne,014555,US
43.2228,-77.3717,Union Hill,Wayne,014563,US
43.1402,-77.2858,Walworth,Wayne,014568,US
43.2421,-77.17,Williamson,Wayne,014589,US
43.2341,-76.8217,Wolcott,Wayne,014590,US
41.2946,-73.7611,Amawalk,Westchester,010501,US
41.0113,-73.8413,Ardsley,Westchester,010502,US
41.0259,-73.8718,Ardsley On Hudson,Westchester,010503,US
41.136,-73.7009,Armonk,Westchester,010504,US
41.3421,-73.7454,Baldwin Place,Westchester,010505,US
41.1909,-73.6355,Bedford,Westchester,010506,US
41.2344,-73.6915,Bedford Hills,Westchester,010507,US
41.1444,-73.835,Briarcliff Manor,Westchester,010510,US
41.2583,-73.9412,Buchanan,Westchester,010511,US
41.1705,-73.7715,Chappaqua,Westchester,010514,US
41.3006,-73.8612,Crompond,Westchester,010517,US
41.2722,-73.602,Cross River,Westchester,010518,US
41.3477,-73.661,Croton Falls,Westchester,010519,US
41.218,-73.8924,Croton On Hudson,Westchester,010520,US
41.2343,-73.9262,Croton On Hudson,Westchester,010521,US
41.0118,-73.8665,Dobbs Ferry,Westchester,010522,US
41.0572,-73.8136,Elmsford,Westchester,010523,US
41.3004,-73.6479,Goldens Bridge,Westchester,010526,US
41.3098,-73.753,Granite Springs,Westchester,010527,US
40.9719,-73.7181,Harrison,Westchester,010528,US
41.0197,-73.8074,Hartsdale,Westchester,010530,US
41.1073,-73.796,Hawthorne,Westchester,010532,US
41.0381,-73.8597,Irvington,Westchester,010533,US
41.3385,-73.7947,Jefferson Valley,Westchester,010535,US
41.2709,-73.6841,Katonah,Westchester,010536,US
40.9351,-73.7571,Larchmont,Westchester,010538,US
41.3334,-73.7243,Lincolndale,Westchester,010540,US
40.9525,-73.735,Mamaroneck,Westchester,010543,US
41.119,-73.733,Maryknoll,Westchester,010545,US
41.2015,-73.7926,Millwood,Westchester,010546,US
41.3143,-73.8508,Mohegan Lake,Westchester,010547,US
41.2496,-73.9446,Montrose,Westchester,010548,US
41.205,-73.7299,Mount Kisco,Westchester,010549,US
40.9079,-73.838,Mount Vernon,Westchester,010550,US
40.9126,-73.8371,Mount Vernon,Westchester,010551,US
40.9231,-73.8299,Mount Vernon,Westchester,010552,US
40.9086,-73.8221,Mount Vernon,Westchester,010553,US
41.3414,-73.5929,North Salem,Westchester,010560,US
41.1673,-73.8538,Ossining,Westchester,010562,US
41.2892,-73.9184,Peekskill,Westchester,010566,US
41.284,-73.8931,Cortlandt Manor,Westchester,010567,US
41.135,-73.7845,Pleasantville,Westchester,010570,US
41.0222,-73.6798,Port Chester,Westchester,010573,US
41.2042,-73.5732,Pound Ridge,Westchester,010576,US
41.0384,-73.7156,Purchase,Westchester,010577,US
41.3259,-73.6551,Purdys,Westchester,010578,US
40.9734,-73.6907,Rye,Westchester,010580,US
40.9927,-73.7995,Scarsdale,Westchester,010583,US
41.3287,-73.7423,Shenorock,Westchester,010587,US
41.3286,-73.8273,Shrub Oak,Westchester,010588,US
41.3346,-73.6951,Somers,Westchester,010589,US
41.2553,-73.5402,South Salem,Westchester,010590,US
41.0897,-73.844,Tarrytown,Westchester,010591,US
41.1182,-73.7733,Thornwood,Westchester,010594,US
41.0856,-73.7776,Valhalla,Westchester,010595,US
41.2548,-73.9587,Verplanck,Westchester,010596,US
41.3032,-73.6032,Waccabuc,Westchester,010597,US
41.2999,-73.7924,Yorktown Heights,Westchester,010598,US
41.033,-73.7652,White Plains,Westchester,010601,US
41.034,-73.7629,White Plains,Westchester,010602,US
41.0499,-73.7776,White Plains,Westchester,010603,US
41.0592,-73.7395,West Harrison,Westchester,010604,US
41.0141,-73.7552,White Plains,Westchester,010605,US
41.0247,-73.7781,White Plains,Westchester,010606,US
41.0398,-73.8117,White Plains,Westchester,010607,US
41.119,-73.733,White Plains,Westchester,010610,US
40.9461,-73.8669,Yonkers,Westchester,010701,US
40.9312,-73.8987,Yonkers,Westchester,010702,US
40.9518,-73.8852,Yonkers,Westchester,010703,US
40.9176,-73.8593,Yonkers,Westchester,010704,US
40.9177,-73.895,Yonkers,Westchester,010705,US
40.9878,-73.863,Hastings On Hudson,Westchester,010706,US
40.9569,-73.8198,Tuckahoe,Westchester,010707,US
40.9391,-73.8353,Bronxville,Westchester,010708,US
40.955,-73.8086,Eastchester,Westchester,010709,US
40.9656,-73.8434,Yonkers,Westchester,010710,US
40.9166,-73.7877,New Rochelle,Westchester,010801,US
40.9115,-73.7824,New Rochelle,Westchester,010802,US
40.9045,-73.8073,Pelham,Westchester,010803,US
40.9491,-73.7863,Wykagyl,Westchester,010804,US
40.9491,-73.7863,New Rochelle,Westchester,010804,US
40.9002,-73.781,New Rochelle,Westchester,010805,US
42.563,-78.4134,Arcade,Wyoming,014009,US
42.8499,-78.2798,Attica,Wyoming,014011,US
42.5799,-78.2581,Bliss,Wyoming,014024,US
42.8112,-78.4481,Cowlesville,Wyoming,014037,US
42.8263,-78.1749,Dale,Wyoming,014039,US
42.619,-78.1795,Gainesville,Wyoming,014066,US
42.6634,-78.3925,Java Center,Wyoming,014082,US
42.6769,-78.441,Java Village,Wyoming,014083,US
42.6776,-78.338,North Java,Wyoming,014113,US
42.5565,-78.1528,Pike,Wyoming,014130,US
42.7249,-78.4347,Strykersville,Wyoming,014145,US
42.7459,-78.3167,Varysburg,Wyoming,014167,US
42.6359,-78.0547,Castile,Wyoming,014427,US
42.7229,-78.0059,Perry,Wyoming,014530,US
42.557,-78.0856,Portageville,Wyoming,014536,US
42.6929,-78.0224,Silver Lake,Wyoming,014549,US
42.6742,-78.0845,Silver Springs,Wyoming,014550,US
42.741,-78.1429,Warsaw,Wyoming,014569,US
42.8317,-78.0833,Wyoming,Wyoming,014591,US
42.7554,-77.0217,Bellona,Yates,014415,US
42.6065,-77.2052,Branchport,Yates,014418,US
42.6846,-76.9564,Dresden,Yates,014441,US
42.5708,-77.1226,Keuka Park,Yates,014478,US
42.6976,-77.2805,Middlesex,Yates,014507,US
42.6645,-77.0569,Penn Yan,Yates,014527,US
42.7597,-77.2395,Rushville,Yates,014544,US
42.5053,-77.0028,Dundee,Yates,014837,US
42.5945,-76.9508,Himrod,Yates,014842,US
42.5126,-76.927,Lakemont,Yates,014857,US
42.4485,-76.9364,Rock Stream,Yates,014878,US
39.8881,-76.9931,Abbottstown,Adams,017301,US
39.9236,-77.3001,Arendtsville,Adams,017303,US
39.9765,-77.2287,Aspers,Adams,017304,US
39.9792,-77.2496,Bendersville,Adams,017306,US
39.9281,-77.2885,Biglerville,Adams,017307,US
39.8906,-77.3566,Cashtown,Adams,017310,US
39.9645,-77.0073,East Berlin,Adams,017316,US
39.7808,-77.3619,Fairfield,Adams,017320,US
40.0428,-77.1877,Gardners,Adams,017324,US
39.832,-77.2223,Gettysburg,Adams,017325,US
40.0157,-77.2001,Idaville,Adams,017337,US
39.7495,-77.1003,Littlestown,Adams,017340,US
39.8692,-77.3292,Mc Knightstown,Adams,017343,US
39.801,-77.0229,Mc Sherrystown,Adams,017344,US
39.8775,-77.0643,New Oxford,Adams,017350,US
39.881,-77.3806,Orrtanna,Adams,017353,US
40.0084,-77.1061,York Springs,Adams,017372,US
39.8948,-77.2135,Peach Glen,Adams,017375,US
40.6312,-79.8814,Bairdford,Allegheny County,015006,US
40.6478,-79.931,Bakerstown,Allegheny County,015007,US
40.6082,-79.7414,Brackenridge,Allegheny County,015014,US
40.6372,-80.0811,Bradfordwoods,Allegheny County,015015,US
40.3472,-80.1153,Bridgeville,Allegheny County,015017,US
40.2773,-79.7992,Buena Vista,Allegheny County,015018,US
40.2373,-79.9506,Bunola,Allegheny County,015020,US
40.5681,-79.841,Cheswick,Allegheny County,015024,US
40.3243,-79.9317,Clairton,Allegheny County,015025,US
40.5131,-80.3423,Clinton,Allegheny County,015026,US
40.4344,-80.0248,Coulters,Allegheny County,015028,US
40.5821,-79.7818,Creighton,Allegheny County,015030,US
40.3547,-80.1669,Cuddy,Allegheny County,015031,US
40.6423,-79.8509,Curtisville,Allegheny County,015032,US
40.3527,-79.8895,Dravosburg,Allegheny County,015034,US
40.3839,-79.8079,East Mc Keesport,Allegheny County,015035,US
40.2656,-79.8568,Elizabeth,Allegheny County,015037,US
40.6252,-79.9443,Gibsonia,Allegheny County,015044,US
40.326,-79.8883,Glassport,Allegheny County,015045,US
40.5563,-80.2286,Crescent,Allegheny County,015046,US
40.4344,-80.0248,Greenock,Allegheny County,015047,US
40.5574,-79.8051,Harwick,Allegheny County,015049,US
40.5695,-79.8637,Indianola,Allegheny County,015051,US
40.5662,-80.2099,Leetsdale,Allegheny County,015056,US
40.3542,-80.1398,Morgan,Allegheny County,015064,US
40.6421,-79.7273,Natrona Heights,Allegheny County,015065,US
40.4033,-80.1842,Oakdale,Allegheny County,015071,US
40.4344,-80.0248,Rural Ridge,Allegheny County,015075,US
40.6073,-79.8347,Russellton,Allegheny County,015076,US
40.3863,-80.2083,Sturgeon,Allegheny County,015082,US
40.6187,-79.7852,Tarentum,Allegheny County,015084,US
40.6534,-80.0795,Warrendale,Allegheny County,015086,US
40.2716,-79.8966,West Elizabeth,Allegheny County,015088,US
40.612,-80.0649,Wexford,Allegheny County,015090,US
40.5942,-79.9701,Wildwood,Allegheny County,015091,US
40.6534,-80.0795,Warrendale,Allegheny County,015095,US
40.6534,-80.0795,Warrendale,Allegheny County,015096,US
40.57,-79.9665,Allison Park,Allegheny County,015101,US
40.321,-80.0398,Bethel Park,Allegheny County,015102,US
40.4038,-79.8625,Braddock,Allegheny County,015104,US
40.4029,-80.0915,Carnegie,Allegheny County,015106,US
40.5,-80.1996,Coraopolis,Allegheny County,015108,US
40.3704,-79.8522,Duquesne,Allegheny County,015110,US
40.4036,-79.8389,East Pittsburgh,Allegheny County,015112,US
40.5375,-79.9644,Glenshaw,Allegheny County,015116,US
40.3926,-79.9052,Homestead,Allegheny County,015120,US
40.3634,-79.8664,West Mifflin,Allegheny County,015122,US
40.4344,-80.0248,West Mifflin,Allegheny County,015123,US
40.4584,-80.2649,Imperial,Allegheny County,015126,US
40.5809,-80.0609,Ingomar,Allegheny County,015127,US
40.2932,-79.996,Library,Allegheny County,015129,US
40.2932,-79.996,South Park,Allegheny County,015129,US
40.336,-79.8002,Mc Keesport,Allegheny County,015131,US
40.3417,-79.8452,Mc Keesport,Allegheny County,015132,US
40.3328,-79.8668,Mc Keesport,Allegheny County,015133,US
40.4344,-80.0248,Mc Keesport,Allegheny County,015134,US
40.3016,-79.8154,Mc Keesport,Allegheny County,015135,US
40.4717,-80.0876,Mc Kees Rocks,Allegheny County,015136,US
40.3762,-79.8124,North Versailles,Allegheny County,015137,US
40.5196,-79.8369,Oakmont,Allegheny County,015139,US
40.4048,-79.777,Pitcairn,Allegheny County,015140,US
40.3847,-80.1209,Presto,Allegheny County,015142,US
40.557,-80.1578,Sewickley,Allegheny County,015143,US
40.544,-79.7844,Springdale,Allegheny County,015144,US
40.4113,-79.822,Turtle Creek,Allegheny County,015145,US
40.429,-79.7623,Monroeville,Allegheny County,015146,US
40.4927,-79.8345,Verona,Allegheny County,015147,US
40.3934,-79.7951,Wilmerding,Allegheny County,015148,US
40.4752,-79.9528,Pittsburgh,Allegheny County,015201,US
40.5053,-80.0685,Pittsburgh,Allegheny County,015202,US
40.4254,-79.9799,Pittsburgh,Allegheny County,015203,US
40.4554,-80.0644,Pittsburgh,Allegheny County,015204,US
40.4322,-80.1021,Pittsburgh,Allegheny County,015205,US
40.4723,-79.9132,Pittsburgh,Allegheny County,015206,US
40.4003,-79.9338,Pittsburgh,Allegheny County,015207,US
40.4532,-79.8995,Pittsburgh,Allegheny County,015208,US
40.4999,-79.9739,Pittsburgh,Allegheny County,015209,US
40.4072,-79.9839,Pittsburgh,Allegheny County,015210,US
40.4295,-80.0144,Pittsburgh,Allegheny County,015211,US
40.4282,-80.075,Pittsburgh,Allegheny County,015212,US
40.444,-79.9552,Pittsburgh,Allegheny County,015213,US
40.4865,-80.014,Pittsburgh,Allegheny County,015214,US
40.5048,-79.9138,Pittsburgh,Allegheny County,015215,US
40.4001,-80.0462,Pittsburgh,Allegheny County,015216,US
40.4308,-79.9205,Pittsburgh,Allegheny County,015217,US
40.4237,-79.89,Pittsburgh,Allegheny County,015218,US
40.4423,-79.983,Pittsburgh,Allegheny County,015219,US
40.4181,-80.0526,Pittsburgh,Allegheny County,015220,US
40.4346,-79.8655,Pittsburgh,Allegheny County,015221,US
40.4477,-79.9933,Pittsburgh,Allegheny County,015222,US
40.5051,-79.9528,Pittsburgh,Allegheny County,015223,US
40.4642,-79.9448,Pittsburgh,Allegheny County,015224,US
40.5051,-80.1155,Pittsburgh,Allegheny County,015225,US
40.4001,-80.0161,Pittsburgh,Allegheny County,015226,US
40.3805,-79.9667,Pittsburgh,Allegheny County,015227,US
40.3696,-80.0439,Pittsburgh,Allegheny County,015228,US
40.5203,-80.037,Pittsburgh,Allegheny County,015229,US
40.4344,-80.0248,Pittsburgh,Allegheny County,015230,US
40.4344,-80.0248,Pittsburgh,Allegheny County,015231,US
40.4525,-79.9319,Pittsburgh,Allegheny County,015232,US
40.4608,-80.0348,Pittsburgh,Allegheny County,015233,US
40.3688,-80.0224,Pittsburgh,Allegheny County,015234,US
40.4598,-79.8224,Pittsburgh,Allegheny County,015235,US
40.3351,-79.9832,Pittsburgh,Allegheny County,015236,US
40.5488,-80.0474,Pittsburgh,Allegheny County,015237,US
40.5346,-79.8805,Pittsburgh,Allegheny County,015238,US
40.4837,-79.7381,Pittsburgh,Allegheny County,015239,US
40.4344,-80.0248,Pittsburgh,Allegheny County,015240,US
40.3323,-80.081,Pittsburgh,Allegheny County,015241,US
40.4344,-80.0248,Pittsburgh,Allegheny County,015242,US
40.3748,-80.0731,Pittsburgh,Allegheny County,015243,US
40.4344,-80.0248,Pittsburgh,Allegheny County,015244,US
40.4344,-80.0248,Pittsburgh,Allegheny County,015250,US
40.4344,-80.0248,Pittsburgh,Allegheny County,015251,US
40.4344,-80.0248,Pittsburgh,Allegheny County,015252,US
40.4344,-80.0248,Pittsburgh,Allegheny County,015253,US
40.4344,-80.0248,Pittsburgh,Allegheny County,015254,US
40.4344,-80.0248,Pittsburgh,Allegheny County,015255,US
40.4344,-80.0248,Pittsburgh,Allegheny County,015257,US
40.4344,-80.0248,Pittsburgh,Allegheny County,015258,US
40.4344,-80.0248,Pittsburgh,Allegheny County,015259,US
40.4432,-79.9531,Pittsburgh,Allegheny County,015260,US
40.4344,-80.0248,Pittsburgh,Allegheny County,015261,US
